 Date, Time,"CHILLER TEMPERATURE LEAVING SETPOINT
(DEG C)","CHW LEAVE TEMPERATURE
(DEG C)","CHW RETURN TEMPERATURE
(DEG C)","CHW FLOW RATE
(m3/h)","  DELIVERY
(TR)","ROUNDED   DELIVERY
(TR)","CH-1, POWER CONSUMPTION
 ","CONDENSER FLOW
(m3/h)","CEFT TEMPERATURE
(DEG C)","WET BULB Temperature - Chiller 1
(DEG C)","CHILLER LOAD,(TR%)
 ","ACTUAL OPERATING
(ikW/TR)","COMMITTED PERFORMANCE
(ikW/TR)","PERFORMANCE DEVIATION
(%)","Commited Kw
 ","RUN HOURS
 "
5-Oct-2025,08:38,6.00,5.94,9.67,346.44,426.43,420.00,237.70,351.63,28.44,24.34,71.07,0.56,0.62,-10.35,265.14,13013.00
5-Oct-2025,08:39,6.00,5.94,9.67,346.10,426.01,420.00,237.70,354.14,28.44,24.24,71.00,0.56,0.62,-10.26,264.88,13013.00
5-Oct-2025,08:40,6.00,5.94,9.78,347.18,440.10,435.00,237.70,353.56,28.44,24.24,73.35,0.54,0.62,-12.96,273.10,13013.00
5-Oct-2025,08:41,6.00,5.94,9.78,344.77,437.04,435.00,237.70,349.41,28.44,24.24,72.84,0.54,0.62,-12.35,271.20,13013.00
5-Oct-2025,08:42,6.00,5.94,9.78,346.44,439.16,435.00,237.70,352.11,28.44,24.24,73.19,0.54,0.62,-12.77,272.52,13013.00
5-Oct-2025,08:43,6.00,6.06,9.78,342.70,421.82,420.00,237.70,351.12,28.56,24.24,70.30,0.56,0.62,-9.37,262.28,13013.00
5-Oct-2025,08:44,6.00,6.06,9.78,343.35,422.62,420.00,237.70,353.69,28.56,24.24,70.44,0.56,0.62,-9.54,262.77,13013.00
5-Oct-2025,08:45,6.00,6.06,9.78,344.43,423.96,420.00,237.70,352.05,28.56,24.40,70.66,0.56,0.62,-9.83,263.61,13013.00
5-Oct-2025,08:46,6.00,6.06,9.78,345.73,425.55,420.00,237.70,349.35,28.56,24.40,70.93,0.56,0.62,-10.16,264.60,13013.00
5-Oct-2025,08:47,6.00,6.06,9.89,343.13,434.96,435.00,237.70,352.11,28.56,24.40,72.49,0.55,0.62,-11.93,269.91,13013.00
5-Oct-2025,08:48,6.00,6.06,9.89,345.82,438.37,435.00,237.70,350.89,28.56,24.40,73.06,0.54,0.62,-12.62,272.03,13013.00
5-Oct-2025,08:49,6.00,6.06,9.89,347.89,441.00,435.00,237.70,349.57,28.56,24.40,73.50,0.54,0.62,-13.14,273.66,13013.00
5-Oct-2025,08:50,6.00,6.06,9.89,343.63,435.59,435.00,237.70,348.51,28.56,24.50,72.60,0.55,0.64,-14.23,277.13,13013.00
5-Oct-2025,08:51,6.00,6.06,9.89,347.15,440.06,435.00,237.70,350.25,28.56,24.50,73.34,0.54,0.64,-15.10,279.97,13014.00
5-Oct-2025,08:52,6.00,6.06,9.89,343.72,435.71,435.00,237.70,352.63,28.67,24.50,72.62,0.55,0.64,-14.25,277.20,13014.00
5-Oct-2025,08:53,6.00,6.06,9.89,345.08,437.43,435.00,237.70,352.98,28.67,24.50,72.91,0.54,0.64,-14.59,278.30,13014.00
5-Oct-2025,08:54,6.00,6.06,9.89,349.53,443.08,450.00,237.70,351.86,28.67,24.66,73.85,0.54,0.63,-15.47,281.22,13014.00
5-Oct-2025,08:55,6.00,6.06,9.89,345.70,438.22,435.00,237.70,353.11,28.67,24.66,73.04,0.54,0.64,-14.74,278.80,13014.00
5-Oct-2025,08:56,6.00,5.94,9.89,349.04,455.28,450.00,237.70,351.05,28.67,24.66,75.88,0.52,0.63,-17.74,288.97,13014.00
5-Oct-2025,08:57,6.00,5.94,9.89,344.03,448.74,450.00,237.70,351.99,28.67,24.66,74.79,0.53,0.63,-16.54,284.82,13014.00
5-Oct-2025,08:58,6.00,5.94,9.89,348.54,454.63,450.00,237.70,354.05,28.67,24.66,75.77,0.52,0.63,-17.62,288.55,13014.00
5-Oct-2025,08:59,6.00,5.94,9.89,345.70,450.92,450.00,237.70,349.70,28.67,24.66,75.15,0.53,0.63,-16.94,286.20,13014.00
5-Oct-2025,09:00,6.00,5.94,9.89,344.06,448.78,450.00,237.70,354.69,28.56,24.66,74.80,0.53,0.63,-16.55,284.84,13014.00
5-Oct-2025,09:01,6.00,5.94,9.89,346.72,452.25,450.00,237.70,351.02,28.56,24.66,75.38,0.53,0.63,-17.19,287.04,13014.00
5-Oct-2025,09:02,6.00,5.94,9.89,340.94,444.71,450.00,237.70,348.57,28.56,24.66,74.12,0.53,0.63,-15.78,282.26,13014.00
5-Oct-2025,09:03,6.00,5.94,9.89,343.41,447.94,450.00,237.70,350.96,28.44,24.66,74.66,0.53,0.63,-16.39,284.31,13014.00
5-Oct-2025,09:04,6.00,5.94,9.89,344.43,449.27,450.00,237.70,348.61,28.44,24.56,74.88,0.53,0.63,-16.64,285.15,13014.00
5-Oct-2025,09:05,6.00,5.94,9.78,343.13,434.96,435.00,237.70,350.05,28.44,24.56,72.49,0.55,0.64,-14.10,276.73,13014.00
5-Oct-2025,09:06,6.00,5.94,9.78,343.25,435.12,435.00,237.70,352.85,28.44,24.56,72.52,0.55,0.64,-14.13,276.83,13014.00
5-Oct-2025,09:07,6.00,5.94,9.78,342.70,434.42,435.00,237.70,350.25,28.44,24.56,72.40,0.55,0.64,-13.99,276.38,13014.00
5-Oct-2025,09:08,6.00,5.94,9.78,344.61,436.85,435.00,237.70,351.60,28.33,24.56,72.81,0.54,0.64,-14.47,277.93,13014.00
5-Oct-2025,09:09,6.00,5.94,9.78,344.55,436.77,435.00,237.70,352.53,28.33,24.56,72.80,0.54,0.64,-14.46,277.88,13014.00
5-Oct-2025,09:10,6.00,5.94,9.78,341.68,433.12,435.00,237.70,351.99,28.33,24.39,72.19,0.55,0.62,-11.56,268.77,13014.00
5-Oct-2025,09:11,6.00,6.06,9.89,344.43,436.61,435.00,237.70,351.28,28.33,24.39,72.77,0.54,0.62,-12.26,270.93,13014.00
5-Oct-2025,09:12,6.00,6.06,9.89,344.83,437.12,435.00,237.70,351.08,28.33,24.39,72.85,0.54,0.62,-12.37,271.25,13014.00
5-Oct-2025,09:13,6.00,6.06,9.89,345.45,437.90,435.00,237.70,352.24,28.44,24.39,72.98,0.54,0.62,-12.52,271.73,13014.00
5-Oct-2025,09:14,6.00,6.06,9.89,344.18,436.30,435.00,237.70,348.19,28.44,24.26,72.72,0.54,0.62,-12.20,270.74,13014.00
5-Oct-2025,09:15,6.00,6.06,9.89,346.28,438.96,435.00,237.70,350.28,28.44,24.26,73.16,0.54,0.62,-12.73,272.39,13014.00
5-Oct-2025,09:16,6.00,6.06,9.89,345.54,438.02,435.00,237.70,350.76,28.44,24.26,73.00,0.54,0.62,-12.55,271.81,13014.00
5-Oct-2025,09:17,6.00,6.06,9.89,349.47,443.00,450.00,237.70,352.34,28.56,24.26,73.83,0.54,0.62,-13.36,274.35,13014.00
5-Oct-2025,09:18,6.00,6.06,9.89,342.33,433.95,435.00,237.70,350.34,28.56,24.38,72.33,0.55,0.62,-11.73,269.28,13014.00
5-Oct-2025,09:19,6.00,6.06,9.89,344.61,436.85,435.00,237.70,351.53,28.56,24.38,72.81,0.54,0.62,-12.31,271.08,13014.00
5-Oct-2025,09:20,6.00,6.06,9.89,344.58,436.81,435.00,237.70,351.31,28.56,24.38,72.80,0.54,0.62,-12.30,271.06,13014.00
5-Oct-2025,09:21,6.00,6.06,9.89,347.24,440.18,435.00,237.70,352.56,28.56,24.38,73.36,0.54,0.62,-12.98,273.15,13014.00
5-Oct-2025,09:22,6.00,6.06,9.78,340.69,419.35,420.00,237.70,351.24,28.56,24.38,69.89,0.57,0.62,-8.84,260.74,13014.00
5-Oct-2025,09:23,6.00,6.06,9.78,345.98,425.86,420.00,237.70,352.76,28.56,24.38,70.98,0.56,0.62,-10.23,264.79,13014.00
5-Oct-2025,09:24,6.00,6.06,9.78,346.41,426.39,420.00,237.70,347.41,28.56,24.28,71.07,0.56,0.62,-10.34,265.12,13014.00
5-Oct-2025,09:25,6.00,6.06,9.78,344.21,423.69,420.00,237.70,352.31,28.56,24.28,70.62,0.56,0.62,-9.77,263.44,13014.00
5-Oct-2025,09:26,6.00,6.06,9.78,347.74,428.03,435.00,237.70,353.24,28.56,24.45,71.34,0.56,0.62,-10.51,265.61,13014.00
5-Oct-2025,09:27,6.00,6.06,9.78,343.81,423.19,420.00,237.70,351.66,28.56,24.45,70.53,0.56,0.62,-9.66,263.13,13014.00
5-Oct-2025,09:28,6.00,6.06,9.78,345.11,424.79,420.00,237.70,350.28,28.56,24.59,70.80,0.56,0.64,-12.25,270.90,13014.00
5-Oct-2025,09:29,6.00,6.06,9.78,346.56,426.58,420.00,237.70,353.43,28.56,24.59,71.10,0.56,0.64,-12.62,272.04,13014.00
5-Oct-2025,09:30,6.00,6.06,9.78,341.43,420.26,420.00,237.70,353.05,28.56,24.59,70.04,0.57,0.64,-11.31,268.01,13014.00
5-Oct-2025,09:31,6.00,6.06,9.78,340.60,419.24,420.00,237.70,350.76,28.56,24.59,69.87,0.57,0.64,-11.09,267.36,13014.00
5-Oct-2025,09:32,6.00,6.06,9.78,341.52,420.38,420.00,237.70,352.79,28.56,24.48,70.06,0.57,0.64,-11.33,268.09,13014.00
5-Oct-2025,09:33,6.00,6.06,9.78,342.82,421.98,420.00,237.70,351.50,28.67,24.48,70.33,0.56,0.64,-11.67,269.11,13014.00
5-Oct-2025,09:34,6.00,6.06,9.78,345.48,425.25,420.00,237.70,352.11,28.67,24.48,70.88,0.56,0.64,-12.35,271.19,13014.00
5-Oct-2025,09:35,6.00,6.06,9.78,342.67,421.79,420.00,237.70,350.50,28.67,24.66,70.30,0.56,0.64,-11.63,268.99,13014.00
5-Oct-2025,09:36,6.00,6.06,9.78,343.81,423.19,420.00,237.70,351.47,28.67,24.66,70.53,0.56,0.64,-11.92,269.88,13014.00
5-Oct-2025,09:37,6.00,6.06,9.78,341.24,420.04,420.00,237.70,352.73,28.67,24.66,70.01,0.57,0.64,-11.26,267.87,13014.00
5-Oct-2025,09:38,6.00,6.06,9.78,341.71,420.61,420.00,237.70,350.44,28.67,24.66,70.10,0.57,0.64,-11.38,268.23,13014.00
5-Oct-2025,09:39,6.00,6.06,9.78,347.40,427.61,435.00,237.70,351.95,28.67,24.66,71.27,0.56,0.64,-12.63,272.05,13014.00
5-Oct-2025,09:40,6.00,6.06,9.78,344.86,424.49,420.00,237.70,351.37,28.67,24.66,70.75,0.56,0.64,-12.19,270.71,13014.00
5-Oct-2025,09:41,6.00,6.06,9.78,346.16,426.09,420.00,237.70,351.76,28.67,24.66,71.02,0.56,0.64,-12.52,271.73,13014.00
5-Oct-2025,09:42,6.00,6.06,9.78,344.06,423.50,420.00,237.70,352.89,28.67,24.66,70.58,0.56,0.64,-11.99,270.08,13014.00
5-Oct-2025,09:43,6.00,6.06,9.78,344.61,424.18,420.00,237.70,352.92,28.67,24.51,70.70,0.56,0.64,-12.13,270.51,13014.00
5-Oct-2025,09:44,6.00,6.06,9.78,343.59,422.93,420.00,237.70,352.37,28.67,24.51,70.49,0.56,0.64,-11.87,269.71,13014.00
5-Oct-2025,09:45,6.00,6.06,9.78,343.13,422.36,420.00,237.70,353.92,28.78,24.51,70.39,0.56,0.64,-11.75,269.35,13014.00
5-Oct-2025,09:46,6.00,6.06,9.78,345.05,424.72,420.00,237.70,351.12,28.78,24.51,70.79,0.56,0.64,-12.24,270.85,13014.00
5-Oct-2025,09:47,6.00,6.06,9.78,347.09,427.23,420.00,237.70,352.24,28.78,24.73,71.21,0.56,0.64,-12.75,272.46,13014.00
5-Oct-2025,09:48,6.00,6.06,9.78,345.26,424.98,420.00,237.70,348.19,28.78,24.73,70.83,0.56,0.64,-12.29,271.02,13014.00
5-Oct-2025,09:49,6.00,6.06,9.78,345.20,424.91,420.00,237.70,351.12,28.78,24.73,70.82,0.56,0.64,-12.28,270.98,13014.00
5-Oct-2025,09:50,6.00,6.06,9.78,344.71,424.30,420.00,237.70,352.11,28.89,24.73,70.72,0.56,0.64,-12.15,270.59,13014.00
5-Oct-2025,09:51,6.00,6.06,9.78,343.44,422.74,420.00,237.70,353.08,28.89,24.73,70.46,0.56,0.64,-11.83,269.59,13014.00
5-Oct-2025,09:52,6.00,6.06,9.78,346.56,426.58,420.00,237.70,349.18,28.89,24.73,71.10,0.56,0.64,-12.62,272.04,13015.00
5-Oct-2025,09:53,6.00,6.06,9.78,347.34,427.53,435.00,237.70,351.08,29.00,24.92,71.26,0.56,0.64,-12.61,272.00,13015.00
5-Oct-2025,09:54,6.00,6.06,9.78,342.70,421.82,420.00,237.70,352.34,29.00,24.92,70.30,0.56,0.64,-11.64,269.01,13015.00
5-Oct-2025,09:55,6.00,6.06,9.78,347.61,427.88,435.00,237.70,353.95,29.00,25.06,71.31,0.56,0.65,-14.73,278.75,13015.00
5-Oct-2025,09:56,6.00,6.06,9.78,347.24,427.42,420.00,237.70,352.56,29.00,25.06,71.24,0.56,0.65,-14.78,278.92,13015.00
5-Oct-2025,09:57,6.00,6.06,9.78,346.13,426.05,420.00,237.70,351.57,29.00,25.17,71.01,0.56,0.65,-14.50,278.03,13015.00
5-Oct-2025,09:58,6.00,6.06,9.78,344.80,424.41,420.00,237.70,349.92,29.00,25.17,70.74,0.56,0.65,-14.17,276.96,13015.00
5-Oct-2025,09:59,6.00,6.06,9.78,345.94,425.82,420.00,237.70,350.05,29.00,25.17,70.97,0.56,0.65,-14.46,277.88,13015.00
5-Oct-2025,10:00,6.00,6.06,9.78,344.40,423.92,420.00,237.70,350.02,29.00,25.06,70.65,0.56,0.65,-14.07,276.64,13015.00
5-Oct-2025,10:01,6.00,6.06,9.78,345.79,425.63,420.00,237.70,352.34,29.00,25.06,70.94,0.56,0.65,-14.42,277.76,13015.00
5-Oct-2025,10:02,6.00,6.06,9.78,345.54,425.33,420.00,237.70,352.66,29.00,25.06,70.89,0.56,0.65,-14.36,277.56,13015.00
5-Oct-2025,10:03,6.00,6.06,9.78,346.81,426.89,420.00,237.70,349.99,29.00,25.06,71.15,0.56,0.65,-14.67,278.58,13015.00
5-Oct-2025,10:04,6.00,6.06,9.78,341.34,420.15,420.00,237.70,351.79,29.00,25.06,70.03,0.57,0.65,-13.30,274.18,13015.00
5-Oct-2025,10:05,6.00,6.06,9.78,344.99,424.64,420.00,237.70,352.47,29.00,25.06,70.77,0.56,0.65,-14.22,277.11,13015.00
5-Oct-2025,10:06,6.00,6.06,9.78,348.08,428.45,435.00,237.70,352.27,29.00,25.06,71.41,0.55,0.65,-14.84,279.12,13015.00
5-Oct-2025,10:07,6.00,6.06,9.78,348.32,428.75,435.00,237.70,353.14,29.00,25.06,71.46,0.55,0.65,-14.90,279.32,13015.00
5-Oct-2025,10:08,6.00,6.06,9.78,345.42,425.17,420.00,237.70,351.18,29.00,25.06,70.86,0.56,0.65,-14.33,277.46,13015.00
5-Oct-2025,10:09,6.00,6.06,9.89,345.98,438.57,435.00,237.70,353.14,29.11,25.06,73.10,0.54,0.65,-16.80,285.72,13015.00
5-Oct-2025,10:10,6.00,6.06,9.89,342.51,434.18,435.00,237.70,349.25,29.11,25.06,72.36,0.55,0.65,-15.96,282.86,13015.00
5-Oct-2025,10:11,6.00,6.06,9.89,345.54,438.02,435.00,237.70,351.82,29.22,25.30,73.00,0.54,0.65,-16.70,285.36,13015.00
5-Oct-2025,10:12,6.00,6.06,9.89,344.58,436.81,435.00,237.70,354.43,29.33,25.54,72.80,0.54,0.65,-16.47,284.57,13015.00
5-Oct-2025,10:13,6.00,6.06,9.89,342.36,433.98,435.00,237.70,347.93,29.44,25.75,72.33,0.55,0.67,-17.80,289.17,13015.00
5-Oct-2025,10:14,6.00,6.06,9.89,344.92,437.24,435.00,237.70,350.38,29.44,25.75,72.87,0.54,0.67,-18.41,291.34,13015.00
5-Oct-2025,10:15,6.00,6.06,9.89,344.55,436.77,435.00,237.70,352.27,29.44,25.91,72.80,0.54,0.67,-18.32,291.03,13015.00
5-Oct-2025,10:16,6.00,6.06,9.89,345.63,438.14,435.00,237.70,351.57,29.44,25.91,73.02,0.54,0.67,-18.58,291.94,13015.00
5-Oct-2025,10:17,6.00,6.06,9.89,342.30,433.91,435.00,237.70,353.18,29.44,26.06,72.32,0.55,0.67,-17.79,289.13,13015.00
5-Oct-2025,10:18,6.00,6.06,9.89,348.70,442.02,435.00,237.70,355.53,29.56,26.06,73.67,0.54,0.67,-19.29,294.53,13015.00
5-Oct-2025,10:19,6.00,6.06,9.78,341.28,420.07,420.00,237.70,351.24,29.56,26.23,70.01,0.57,0.67,-15.94,282.79,13015.00
5-Oct-2025,10:20,6.00,6.06,9.78,346.81,426.89,420.00,237.70,353.63,29.56,26.39,71.15,0.56,0.67,-17.29,287.38,13015.00
5-Oct-2025,10:21,6.00,6.06,9.78,348.39,428.83,435.00,237.70,351.73,29.67,26.60,71.47,0.55,0.67,-17.73,288.92,13015.00
5-Oct-2025,10:22,6.00,6.06,9.78,344.86,424.49,420.00,237.70,351.70,29.67,26.77,70.75,0.56,0.67,-16.82,285.77,13015.00
5-Oct-2025,10:23,6.00,6.06,9.78,344.65,424.22,420.00,237.70,351.73,29.83,26.94,70.70,0.56,0.67,-16.77,285.58,13015.00
5-Oct-2025,10:24,6.00,6.06,9.78,344.34,423.84,420.00,237.70,353.82,29.83,26.94,70.64,0.56,0.67,-16.69,285.33,13015.00
5-Oct-2025,10:25,6.00,6.06,9.78,345.39,425.14,420.00,237.70,351.02,29.83,26.94,70.86,0.56,0.67,-16.95,286.20,13015.00
5-Oct-2025,10:26,6.00,6.06,9.89,345.11,437.47,435.00,237.70,351.76,29.83,26.75,72.91,0.54,0.67,-19.35,294.75,13015.00
5-Oct-2025,10:27,6.00,6.06,9.89,343.01,434.81,435.00,237.70,352.53,29.83,26.64,72.47,0.55,0.67,-18.86,292.95,13015.00
5-Oct-2025,10:28,6.00,6.06,9.89,347.86,440.96,435.00,237.70,353.92,29.83,26.50,73.49,0.54,0.67,-19.99,297.10,13015.00
5-Oct-2025,10:29,6.00,6.06,9.89,342.08,433.63,435.00,237.70,352.50,29.94,26.50,72.27,0.55,0.67,-18.64,292.16,13015.00
5-Oct-2025,10:30,6.00,6.06,9.89,347.12,440.02,435.00,237.70,352.98,30.06,26.50,73.34,0.54,0.67,-19.82,296.46,13015.00
5-Oct-2025,10:31,6.00,6.06,9.89,344.99,437.32,435.00,237.70,353.47,30.06,26.50,72.89,0.54,0.67,-19.33,294.64,13015.00
5-Oct-2025,10:32,6.00,6.06,9.89,349.13,442.57,450.00,237.70,349.22,30.06,26.63,73.76,0.54,0.67,-20.35,298.42,13015.00
5-Oct-2025,10:33,6.00,6.06,9.89,347.95,441.08,435.00,237.70,351.60,30.06,26.63,73.51,0.54,0.67,-20.01,297.18,13015.00
5-Oct-2025,10:34,6.00,6.06,9.89,344.61,436.85,435.00,237.70,353.88,30.17,26.60,72.81,0.54,0.67,-19.24,294.33,13015.00
5-Oct-2025,10:35,6.00,6.06,9.89,343.97,436.02,435.00,237.70,353.18,30.17,26.48,72.67,0.55,0.67,-19.08,293.77,13015.00
5-Oct-2025,10:36,6.00,6.06,9.89,340.81,432.02,435.00,237.70,349.47,30.17,26.48,72.00,0.55,0.67,-18.34,291.07,13015.00
5-Oct-2025,10:37,6.00,6.06,9.89,344.55,436.77,435.00,237.70,351.99,30.17,26.48,72.80,0.54,0.67,-19.22,294.27,13015.00
5-Oct-2025,10:38,6.00,6.06,9.89,346.13,438.77,435.00,237.70,352.69,30.17,26.48,73.13,0.54,0.67,-19.59,295.62,13015.00
5-Oct-2025,10:39,6.00,6.06,9.89,339.76,430.69,435.00,237.70,351.08,30.17,26.48,71.78,0.55,0.67,-18.08,290.18,13015.00
5-Oct-2025,10:40,6.00,6.06,9.89,343.53,435.47,435.00,237.70,356.01,30.17,26.36,72.58,0.55,0.67,-18.98,293.40,13015.00
5-Oct-2025,10:41,6.00,6.06,9.89,346.62,439.39,435.00,237.70,353.40,30.17,26.36,73.23,0.54,0.67,-19.71,296.04,13015.00
5-Oct-2025,10:42,6.00,6.06,9.89,342.33,433.95,435.00,237.70,351.57,30.17,26.56,72.33,0.55,0.67,-18.70,292.37,13015.00
5-Oct-2025,10:43,6.00,6.06,9.89,344.06,436.14,435.00,237.70,351.02,30.17,26.72,72.69,0.55,0.67,-19.11,293.85,13015.00
5-Oct-2025,10:44,6.00,6.06,9.89,342.64,434.34,435.00,237.70,351.28,30.28,26.93,72.39,0.55,0.67,-18.77,292.64,13015.00
5-Oct-2025,10:45,6.00,6.06,9.89,346.22,438.88,435.00,237.70,352.27,30.28,26.83,73.15,0.54,0.67,-19.61,295.70,13015.00
5-Oct-2025,10:46,6.00,6.06,9.89,347.61,440.65,435.00,237.70,349.96,30.28,26.83,73.44,0.54,0.67,-19.93,296.89,13015.00
5-Oct-2025,10:47,6.00,6.06,9.89,344.31,436.45,435.00,237.70,351.15,30.28,26.83,72.74,0.54,0.67,-19.16,294.06,13015.00
5-Oct-2025,10:48,6.00,6.06,9.89,343.97,436.02,435.00,237.70,351.24,30.28,26.83,72.67,0.55,0.67,-19.08,293.77,13015.00
5-Oct-2025,10:49,6.00,6.06,9.89,344.80,437.08,435.00,237.70,354.98,30.28,26.65,72.85,0.54,0.67,-19.28,294.48,13015.00
5-Oct-2025,10:50,6.00,6.06,9.89,345.45,437.90,435.00,237.70,353.50,30.28,26.65,72.98,0.54,0.67,-19.43,295.04,13015.00
5-Oct-2025,10:51,6.00,6.06,9.89,346.04,438.65,435.00,237.70,350.86,30.28,26.65,73.11,0.54,0.67,-19.57,295.54,13016.00
5-Oct-2025,10:52,6.00,6.06,9.89,344.71,436.96,435.00,237.70,353.02,30.28,26.65,72.83,0.54,0.67,-19.26,294.40,13016.00
5-Oct-2025,10:53,6.00,6.06,9.89,343.01,434.81,435.00,237.70,351.37,30.28,26.46,72.47,0.55,0.67,-18.86,292.95,13016.00
5-Oct-2025,10:54,6.00,6.06,9.89,344.95,437.28,435.00,237.70,352.40,30.28,26.33,72.88,0.54,0.67,-19.32,294.62,13016.00
5-Oct-2025,10:55,6.00,6.06,9.89,342.57,434.26,435.00,237.70,351.79,30.28,26.45,72.38,0.55,0.67,-18.76,292.58,13016.00
5-Oct-2025,10:56,6.00,6.06,9.89,345.85,438.41,435.00,237.70,356.01,30.28,26.45,73.07,0.54,0.67,-19.53,295.38,13016.00
5-Oct-2025,10:57,6.00,6.06,9.89,341.92,433.44,435.00,237.70,351.70,30.28,26.45,72.24,0.55,0.67,-18.60,292.03,13016.00
5-Oct-2025,10:58,6.00,6.06,9.89,342.14,433.71,435.00,237.70,353.18,30.28,26.45,72.29,0.55,0.67,-18.65,292.21,13016.00
5-Oct-2025,10:59,6.00,6.06,9.89,345.26,437.67,435.00,237.70,350.70,30.28,26.45,72.95,0.54,0.67,-19.39,294.88,13016.00
5-Oct-2025,11:00,6.00,6.06,9.89,346.28,438.96,435.00,237.70,353.82,30.17,26.56,73.16,0.54,0.67,-19.63,295.75,13016.00
5-Oct-2025,11:01,6.00,6.06,9.89,344.77,437.04,435.00,237.70,351.08,30.28,26.68,72.84,0.54,0.67,-19.27,294.46,13016.00
5-Oct-2025,11:02,6.00,6.06,9.89,348.39,441.63,435.00,237.70,352.50,30.28,26.68,73.61,0.54,0.67,-20.11,297.55,13016.00
5-Oct-2025,11:03,6.00,6.06,9.89,343.97,436.02,435.00,237.70,354.98,30.28,26.68,72.67,0.55,0.67,-19.08,293.77,13016.00
5-Oct-2025,11:04,6.00,6.06,9.89,342.42,434.06,435.00,237.70,352.73,30.28,26.68,72.34,0.55,0.67,-18.72,292.45,13016.00
5-Oct-2025,11:05,6.00,6.06,9.89,342.08,433.63,435.00,237.70,352.15,30.28,26.47,72.27,0.55,0.67,-18.64,292.16,13016.00
5-Oct-2025,11:06,6.00,6.06,9.89,346.28,438.96,435.00,237.70,350.47,30.17,26.36,73.16,0.54,0.67,-19.63,295.75,13016.00
5-Oct-2025,11:07,6.00,6.06,9.89,340.72,431.91,435.00,237.70,351.12,30.17,26.36,71.99,0.55,0.67,-18.31,291.00,13016.00
5-Oct-2025,11:08,6.00,6.06,9.89,342.02,433.55,435.00,237.70,350.67,30.17,26.23,72.26,0.55,0.67,-18.62,292.10,13016.00
5-Oct-2025,11:09,6.00,6.06,9.89,345.11,437.47,435.00,237.70,352.92,30.17,26.23,72.91,0.54,0.67,-19.35,294.75,13016.00
5-Oct-2025,11:10,6.00,6.06,9.89,346.07,438.69,435.00,237.70,351.70,30.17,26.23,73.12,0.54,0.67,-19.58,295.57,13016.00
5-Oct-2025,11:11,6.00,6.06,9.89,348.26,441.47,435.00,237.70,353.37,30.06,26.23,73.58,0.54,0.67,-20.08,297.44,13016.00
5-Oct-2025,11:12,6.00,6.06,9.89,348.54,441.82,435.00,237.70,350.57,30.06,26.23,73.64,0.54,0.67,-20.15,297.68,13016.00
5-Oct-2025,11:13,6.00,6.06,9.89,347.09,439.98,435.00,237.70,353.59,30.06,26.34,73.33,0.54,0.67,-19.81,296.44,13016.00
5-Oct-2025,11:14,6.00,6.06,9.89,348.02,441.16,435.00,237.70,350.12,30.06,26.34,73.53,0.54,0.67,-20.03,297.23,13016.00
5-Oct-2025,11:15,6.00,6.06,9.89,344.12,436.22,435.00,237.70,350.57,30.06,26.34,72.70,0.54,0.67,-19.12,293.90,13016.00
5-Oct-2025,11:16,6.00,6.06,9.89,345.88,438.45,435.00,237.70,352.66,30.06,26.34,73.08,0.54,0.67,-19.53,295.41,13016.00
5-Oct-2025,11:17,6.00,6.06,9.89,345.57,438.06,435.00,237.70,353.69,30.06,26.34,73.01,0.54,0.67,-19.46,295.14,13016.00
5-Oct-2025,11:18,6.00,6.06,9.89,343.78,435.79,435.00,237.70,349.41,30.06,26.34,72.63,0.55,0.67,-19.04,293.61,13016.00
5-Oct-2025,11:19,6.00,5.94,9.89,346.07,451.40,450.00,237.70,353.40,30.06,26.34,75.23,0.53,0.67,-21.91,304.38,13016.00
5-Oct-2025,11:20,6.00,5.94,9.89,342.48,446.73,450.00,237.70,351.18,30.06,26.34,74.46,0.53,0.67,-21.09,301.23,13016.00
5-Oct-2025,11:21,6.00,5.94,9.89,347.64,453.46,450.00,237.70,351.92,30.06,26.46,75.58,0.52,0.67,-22.26,305.77,13016.00
5-Oct-2025,11:22,6.00,6.06,9.89,345.76,438.30,435.00,237.70,351.44,30.06,26.46,73.05,0.54,0.67,-19.51,295.30,13016.00
5-Oct-2025,11:23,6.00,6.06,9.89,343.90,435.94,435.00,237.70,354.21,30.06,26.46,72.66,0.55,0.67,-19.07,293.71,13016.00
5-Oct-2025,11:24,6.00,6.06,10.00,342.88,447.25,450.00,237.70,353.85,30.06,26.46,74.54,0.53,0.67,-21.18,301.58,13016.00
5-Oct-2025,11:25,6.00,6.06,10.00,341.09,444.91,450.00,237.70,351.05,30.06,26.56,74.15,0.53,0.67,-20.77,300.00,13016.00
5-Oct-2025,11:26,6.00,6.06,10.00,344.43,449.27,450.00,237.70,352.44,30.06,26.56,74.88,0.53,0.67,-21.54,302.94,13016.00
5-Oct-2025,11:27,6.00,6.06,10.00,343.25,447.73,450.00,237.70,349.35,30.17,26.56,74.62,0.53,0.67,-21.27,301.90,13016.00
5-Oct-2025,11:28,6.00,6.06,10.00,342.26,446.44,450.00,237.70,353.30,30.17,26.71,74.41,0.53,0.67,-21.04,301.03,13016.00
5-Oct-2025,11:29,6.00,6.06,10.00,341.65,445.64,450.00,237.70,353.11,30.17,26.71,74.27,0.53,0.67,-20.90,300.50,13016.00
5-Oct-2025,11:30,6.00,6.06,10.00,345.36,450.48,450.00,237.70,349.12,30.17,26.71,75.08,0.53,0.67,-21.75,303.76,13016.00
